countryname,countrycode,indicatorname,indicatorcode,year,value,happiness_rank_2015,target_groups
Greece,GRC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,0.7142634316,102,Moderately Sad
Greece,GRC,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,46.9010740444,102,Moderately Sad
Greece,GRC,Internet users (per 100 people),IT.NET.USER.P2,2014,63.2100000000,102,Moderately Sad
Greece,GRC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,42.8335635608,102,Moderately Sad
Greece,GRC,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0042751172,102,Moderately Sad
Greece,GRC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,3.0000000000,102,Moderately Sad
Greece,GRC,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,31.3999996185,102,Moderately Sad
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,-1.3122424107,102,Moderately Sad
Greece,GRC,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,22.6000003815,102,Moderately Sad
Greece,GRC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-2.2081635321,102,Moderately Sad
Greece,GRC,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,4.8000000000,102,Moderately Sad
Greece,GRC,Urban population growth (annual %),SP.URB.GROW,2014,-0.2028545147,102,Moderately Sad
Greece,GRC,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,77.6780000000,102,Moderately Sad
Greece,GRC,Urban population,SP.URB.TOTL,2014,8511753.0000000000,102,Moderately Sad
Guatemala,GTM,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,37.1209592411,43,Moderately Happy
Guatemala,GTM,Population growth (annual %),SP.POP.GROW,2014,2.0482521453,43,Moderately Happy
Guatemala,GTM,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,4.7630625693,43,Moderately Happy
Guatemala,GTM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,93.0000000000,43,Moderately Happy
Guatemala,GTM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.3305629693,43,Moderately Happy
Guatemala,GTM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,38.1652216756,43,Moderately Happy
Guatemala,GTM,Internet users (per 100 people),IT.NET.USER.P2,2014,23.4000000000,43,Moderately Happy
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,4.2497735247,43,Moderately Happy
Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,48.8850000000,43,Moderately Happy
Guatemala,GTM,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,58.1159781896,43,Moderately Happy
Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,3.4183616966,43,Moderately Happy
Guatemala,GTM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,3.1251564173,43,Moderately Happy
Guatemala,GTM,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,57.0000000000,43,Moderately Happy
Guatemala,GTM,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,3.0000000000,43,Moderately Happy
Guatemala,GTM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,10.8400000000,43,Moderately Happy
Guatemala,GTM,Fixed telephone subscriptions,IT.MLT.MAIN,2014,1718298.0000000000,43,Moderately Happy
Guatemala,GTM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,10.8343567860,43,Moderately Happy
Guatemala,GTM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,2.0478158131,43,Moderately Happy
Guatemala,GTM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,106.6337703189,43,Moderately Happy
Guatemala,GTM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,25.1000000000,43,Moderately Happy
Guatemala,GTM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,30.1000000000,43,Moderately Happy
Guatemala,GTM,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,2.7999999523,43,Moderately Happy
Guatemala,GTM,Urban population,SP.URB.TOTL,2014,8186320.0000000000,43,Moderately Happy
Guatemala,GTM,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,51.1150000000,43,Moderately Happy
Guatemala,GTM,Urban population growth (annual %),SP.URB.GROW,2014,2.9404118323,43,Moderately Happy
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,9.7139773341,150,Very Sad
Guinea,GIN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,177.0000000000,150,Very Sad
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,63.3200000000,150,Very Sad
Guinea,GIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,7.5006808100,150,Very Sad
Guinea,GIN,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,2.0000000000,150,Very Sad
Guinea,GIN,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,1.6000000238,150,Very Sad
Guinea,GIN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,97.0000000000,150,Very Sad
Guinea,GIN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,62.8000000000,150,Very Sad
Guinea,GIN,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,36.6800000000,150,Very Sad
Guinea,GIN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,72.0987507533,150,Very Sad
Guinea,GIN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,688.0000000000,150,Very Sad
Guinea,GIN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,3.5601259581,150,Very Sad
Guinea,GIN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,45.7059492810,150,Very Sad
Guinea,GIN,Internet users (per 100 people),IT.NET.USER.P2,2014,1.7200000000,150,Very Sad
Guinea,GIN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,4.3700000000,150,Very Sad
Guinea,GIN,Urban population,SP.URB.TOTL,2014,4502663.0000000000,150,Very Sad
Guinea,GIN,Urban population growth (annual %),SP.URB.GROW,2014,3.9906862591,150,Very Sad
Guinea,GIN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,8.5445982541,150,Very Sad
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,0.3999986011,150,Very Sad
Guinea,GIN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,3.0619052037,150,Very Sad
Guinea,GIN,Population growth (annual %),SP.POP.GROW,2014,2.6982943734,150,Very Sad
Guinea,GIN,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,54.1968503674,150,Very Sad
Guinea,GIN,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,42.7412444289,150,Very Sad
Guinea,GIN,Fixed telephone subscriptions,IT.MLT.MAIN,2014,0.0000000000,150,Very Sad
Guinea,GIN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,0.0000000000,150,Very Sad
Haiti,HTI,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,6.7000000000,119,Moderately Sad
Haiti,HTI,Population growth (annual %),SP.POP.GROW,2014,1.3405727271,119,Moderately Sad
Haiti,HTI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,64.7074595783,119,Moderately Sad
Haiti,HTI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,53.5000000000,119,Moderately Sad
Haiti,HTI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,71.0000000000,119,Moderately Sad
Haiti,HTI,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,4.5794142260,119,Moderately Sad
Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,42.5640000000,119,Moderately Sad
Haiti,HTI,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,200.0000000000,119,Moderately Sad
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,4.5661735306,119,Moderately Sad
Haiti,HTI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,3.8069908382,119,Moderately Sad
Haiti,HTI,Internet users (per 100 people),IT.NET.USER.P2,2014,11.4000000000,119,Moderately Sad
Haiti,HTI,Urban population growth (annual %),SP.URB.GROW,2014,3.5729871215,119,Moderately Sad
Haiti,HTI,Fixed telephone subscriptions,IT.MLT.MAIN,2014,41000.0000000000,119,Moderately Sad
Haiti,HTI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,0.3919166147,119,Moderately Sad
Haiti,HTI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,1.1362278651,119,Moderately Sad
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.7498501898,119,Moderately Sad
Haiti,HTI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,47.4654259522,119,Moderately Sad
Haiti,HTI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,1.1467124278,119,Moderately Sad
Haiti,HTI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,367.0000000000,119,Moderately Sad
Haiti,HTI,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,34.1552695325,119,Moderately Sad
Haiti,HTI,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,61.2653162416,119,Moderately Sad
Haiti,HTI,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,7.8000001907,119,Moderately Sad
Haiti,HTI,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,5.9000000954,119,Moderately Sad
Haiti,HTI,Urban population,SP.URB.TOTL,2014,6072151.0000000000,119,Moderately Sad
Haiti,HTI,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,57.4360000000,119,Moderately Sad
Honduras,HND,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,43.0000000000,105,Moderately Sad
Honduras,HND,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,54.1370000000,105,Moderately Sad
Honduras,HND,Urban population growth (annual %),SP.URB.GROW,2014,2.5391249816,105,Moderately Sad
Honduras,HND,Urban population,SP.URB.TOTL,2014,4310215.0000000000,105,Moderately Sad
Honduras,HND,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,3.2999999523,105,Moderately Sad
Honduras,HND,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,5.0999999046,105,Moderately Sad
Honduras,HND,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.3520490338,105,Moderately Sad
Honduras,HND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,34.6357333207,105,Moderately Sad
Honduras,HND,Internet users (per 100 people),IT.NET.USER.P2,2014,19.0800000000,105,Moderately Sad
Honduras,HND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,5.5274748368,105,Moderately Sad
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,6.1292493031,105,Moderately Sad
Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,45.8630000000,105,Moderately Sad
Honduras,HND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,93.5156364151,105,Moderately Sad
Honduras,HND,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,132.0000000000,105,Moderately Sad
Honduras,HND,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,11.6900000000,105,Moderately Sad
Honduras,HND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,18.0000000000,105,Moderately Sad
Honduras,HND,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,62.7348750515,105,Moderately Sad
Honduras,HND,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,32.5293279810,105,Moderately Sad
Honduras,HND,Population growth (annual %),SP.POP.GROW,2014,1.4246380866,105,Moderately Sad
Honduras,HND,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,4.7357969675,105,Moderately Sad
Honduras,HND,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,21.1000000000,105,Moderately Sad
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.0852149613,105,Moderately Sad
Honduras,HND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,6.6754948797,105,Moderately Sad
Honduras,HND,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,6.4471514629,105,Moderately Sad
Honduras,HND,Fixed telephone subscriptions,IT.MLT.MAIN,2014,532583.0000000000,105,Moderately Sad
Hong Kong,HKG,Fixed telephone subscriptions,IT.MLT.MAIN,2014,4434846.0000000000,72,Apathetic
Hong Kong,HKG,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,73.5823770986,72,Apathetic
Hong Kong,HKG,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,11.8907925410,72,Apathetic
Hong Kong,HKG,Population growth (annual %),SP.POP.GROW,2014,0.7512579341,72,Apathetic
Hong Kong,HKG,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,14.5268303604,72,Apathetic
Hong Kong,HKG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,239.2979390374,72,Apathetic
Hong Kong,HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.5012390936,72,Apathetic
Hong Kong,HKG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,39.8700780406,72,Apathetic
Hong Kong,HKG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,61.0896597305,72,Apathetic
Hong Kong,HKG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,2.8958745124,72,Apathetic
Hong Kong,HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,4.4309296264,72,Apathetic
Hong Kong,HKG,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,7.6600000000,72,Apathetic
Hong Kong,HKG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,46.7670738757,72,Apathetic
Hong Kong,HKG,Internet users (per 100 people),IT.NET.USER.P2,2014,74.5600000000,72,Apathetic
Hong Kong,HKG,Urban population,SP.URB.TOTL,2014,7241700.0000000000,72,Apathetic
Hong Kong,HKG,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,2.7000000477,72,Apathetic
Hong Kong,HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,0.0000000000,72,Apathetic
Hong Kong,HKG,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,74.0000000000,72,Apathetic
Hong Kong,HKG,Urban population growth (annual %),SP.URB.GROW,2014,0.7512579341,72,Apathetic
Hong Kong,HKG,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,100.0000000000,72,Apathetic
Hong Kong,HKG,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,3.7000000477,72,Apathetic
Hungary,HUN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,12.0000000000,104,Moderately Sad
Hungary,HUN,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,7.9000000954,104,Moderately Sad
Hungary,HUN,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,7.8000001907,104,Moderately Sad
Hungary,HUN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,5.9400000000,104,Moderately Sad
Hungary,HUN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,16.0000000000,104,Moderately Sad
Hungary,HUN,Urban population,SP.URB.TOTL,2014,6979205.0000000000,104,Moderately Sad
Hungary,HUN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,118.0538283185,104,Moderately Sad
Hungary,HUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,5.3000000000,104,Moderately Sad
Hungary,HUN,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,70.7710000000,104,Moderately Sad
Hungary,HUN,Urban population growth (annual %),SP.URB.GROW,2014,0.3412363951,104,Moderately Sad
Hungary,HUN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,6.1000000000,104,Moderately Sad
Hungary,HUN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,3.2423432982,104,Moderately Sad
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,-0.2380185734,104,Moderately Sad
Hungary,HUN,Fixed telephone subscriptions,IT.MLT.MAIN,2014,3011253.0000000000,104,Moderately Sad
Hungary,HUN,Population growth (annual %),SP.POP.GROW,2014,-0.3179895318,104,Moderately Sad
Hungary,HUN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,17.5340612405,104,Moderately Sad
Hungary,HUN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0225885039,104,Moderately Sad
Hungary,HUN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,45.8191685070,104,Moderately Sad
Hungary,HUN,Internet users (per 100 people),IT.NET.USER.P2,2014,76.1300000000,104,Moderately Sad
Hungary,HUN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,30.3151168312,104,Moderately Sad
Hungary,HUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,8.9626785110,104,Moderately Sad
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.6722200197,104,Moderately Sad
Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,29.2290000000,104,Moderately Sad
Hungary,HUN,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,67.9237052482,104,Moderately Sad
Hungary,HUN,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,14.5422335114,104,Moderately Sad
Iceland,ISL,Urban population growth (annual %),SP.URB.GROW,2014,1.2809275122,2,Extremely Happy
Iceland,ISL,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,94.0420000000,2,Extremely Happy
Iceland,ISL,Urban population,SP.URB.TOTL,2014,308071.0000000000,2,Extremely Happy
Iceland,ISL,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,5.3000001907,2,Extremely Happy
Iceland,ISL,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,4.6999998093,2,Extremely Happy
Iceland,ISL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2014,51.4911372266,2,Extremely Happy
Iceland,ISL,Fixed telephone subscriptions,IT.MLT.MAIN,2014,171535.0000000000,2,Extremely Happy
Iceland,ISL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,3.2000000000,2,Extremely Happy
Iceland,ISL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2014,1.6000000000,2,Extremely Happy
Iceland,ISL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2014,4.3789248121,2,Extremely Happy
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,1.8266604535,2,Extremely Happy
Iceland,ISL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2014,0.0069792023,2,Extremely Happy
Iceland,ISL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,4.0000000000,2,Extremely Happy
Iceland,ISL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,111.0801927147,2,Extremely Happy
Iceland,ISL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,2.1000000000,2,Extremely Happy
Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,2014,5.9580000000,2,Extremely Happy
Iceland,ISL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,3.9854591637,2,Extremely Happy
Iceland,ISL,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,20.4195919564,2,Extremely Happy
Iceland,ISL,Population growth (annual %),SP.POP.GROW,2014,1.1744918560,2,Extremely Happy
Iceland,ISL,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,13.3329056147,2,Extremely Happy
Iceland,ISL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2014,47.6276245101,2,Extremely Happy
Iceland,ISL,Internet users (per 100 people),IT.NET.USER.P2,2014,98.1600000000,2,Extremely Happy
Iceland,ISL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2014,3.3000000000,2,Extremely Happy
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2014,2.0349997150,2,Extremely Happy
Iceland,ISL,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,66.2475024288,2,Extremely Happy
India,IND,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2014,65.2988987360,117,Moderately Sad
India,IND,Urban population growth (annual %),SP.URB.GROW,2014,2.3827406675,117,Moderately Sad
India,IND,Urban population (% of total),SP.URB.TOTL.IN.ZS,2014,32.3660000000,117,Moderately Sad
India,IND,Urban population,SP.URB.TOTL,2014,419234061.0000000000,117,Moderately Sad
India,IND,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2014,3.5000000000,117,Moderately Sad
India,IND,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2014,4.0000000000,117,Moderately Sad
India,IND,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2014,29.2127967673,117,Moderately Sad
India,IND,Population growth (annual %),SP.POP.GROW,2014,1.2267302957,117,Moderately Sad
India,IND,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2014,5.4883044967,117,Moderately Sad
India,IND,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,2014,9.1100000000,117,Moderately Sad
India,IND,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2014,49.8000000000,117,Moderately Sad
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2014,74.4837699065,117,Moderately Sad
India,IND,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2014,181.0000000000,117,Moderately Sad
